id;accession_number;artist;artistRole;artistId;title;dateText;medium;creditLine;year;acquisitionYear;dimensions;width;height;depth;units;inscription;thumbnailCopyright;thumbnailUrl;url
23209;T09171;Marlow, William;artist;368;Composition, Tivoli;date not known;Graphite, ink and watercolour on paper;Purchased as part of the Oppé Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996;;1997;support: 242 x 318 mm;242;318;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/e82d0d7cfd068656890f585b62530031;http://www.tate.org.uk/art/artworks/marlow-composition-tivoli-t09171
23007;T10249;Holland, James;artist;268;Ampezzo;1857;Graphite, watercolour and gouache on paper;Purchased as part of the Oppé Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996;1857;1997;support: 240 x 484 mm;240;484;;mm;date inscribed;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/93b1ee9cc9416de0f6d5f841c820a73d;http://www.tate.org.uk/art/artworks/holland-ampezzo-t10249
13866;N03786;Stevens, Alfred;artist;525;Design for the Top Panel of the Overmantel of the Fireplace for Dorchester House;c.1863–5;Watercolour, ink and graphite on paper;Presented by the Trustees of the Chantrey Bequest 1923;1863;1923;support: 140 x 470 mm;140;470;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/b3a48d7948b7bcddaa829b77485420e0;http://www.tate.org.uk/art/artworks/stevens-design-for-the-top-panel-of-the-overmantel-of-the-fireplace-for-dorchester-house-n03786
4044;N05213;Dunbar, Evelyn;artist;1041;Study for Decoration: Flight;1930;Oil paint and watercolour on paper;Purchased 1940;1930;1940;support: 381 x 394 mm;381;394;;mm;date inscribed;© Tate;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/841a54c80d6c421cf3e29c4c918cd91b;http://www.tate.org.uk/art/artworks/dunbar-study-for-decoration-flight-n05213
126541;T13791;Yarrow, Catherine;artist;17410;Blue House (Morges);1935;Watercolour, ink and graphite on paper;Purchased 2013;1935;2013;support: 439 x 291 mm;439;291;;mm;;;;http://www.tate.org.uk/art/artworks/yarrow-blue-house-morges-t13791
1068;A00034;Blake, William;artist;39;‘Europe’: Fragment of Pages 3 and 4;1794–c.1830–5;Relief etching and watercolour on paper;Presented by Mrs John Richmond 1922;1794;1922;support: 92 x 166 mm;92;166;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/86f1225a474f57903bc965bb0464668f;http://www.tate.org.uk/art/artworks/blake-europe-fragment-of-pages-3-and-4-a00034
23792;T08512;Taverner, William;artist;2460;Italian Composition: The Outskirts of a Town;?1750–65;Graphite and watercolour on paper;Purchased as part of the Oppé Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996;1750;1997;support: 195 x 459 mm;195;459;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/fe646c11c4d7e67a82fd67f2adf5d061;http://www.tate.org.uk/art/artworks/taverner-italian-composition-the-outskirts-of-a-town-t08512
60696;D33525;Turner, Joseph Mallord William;artist;558;House with Bridge;1841;Chalk and watercolour on paper;Accepted by the nation as part of the Turner Bequest 1856;1841;1856;support: 235 x 332 mm;235;332;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/12022c312e45503b16029699566c6baf;http://www.tate.org.uk/art/artworks/turner-house-with-bridge-d33525
55044;D27717;Turner, Joseph Mallord William;artist;558;A Village-Fair, for Rogers’s ‘Poems’;c.1830–2;Graphite and watercolour on paper;Accepted by the nation as part of the Turner Bequest 1856;1830;1856;support: 270 x 310 mm;270;310;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/eb0f7047e089ad504e6ec2d6709ee481;http://www.tate.org.uk/art/artworks/turner-a-village-fair-for-rogerss-poems-d27717
23584;T08622;Smith, John `Warwick';attributed to;508;An Italian Hill Town;date not known;Graphite and watercolour on paper;Purchased as part of the Oppé Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996;;1997;support: 271 x 422 mm;271;422;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/61479a9509af6db6515f63d1b645c8cd;http://www.tate.org.uk/art/artworks/smith-an-italian-hill-town-t08622
1887;N06017;Buvelot, Louis;artist;74;The Pool;1878;Watercolour on paper;Presented by Mrs M.W. Moody in memory of her two sons who were killed in the war, 1939-45 1951;1878;1951;support: 178 x 254 mm;178;254;;mm;date inscribed;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/ab037fe64ddb77acfda60220b742df07;http://www.tate.org.uk/art/artworks/buvelot-the-pool-n06017
28104;D00689;Turner, Joseph Mallord William;artist;558;Llanstephan Castle by Moonlight, with a Kiln in the Foreground;c.1795;Graphite and watercolour on paper;Accepted by the nation as part of the Turner Bequest 1856;1795;1856;support: 213 x 281 mm;213;281;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/ff46ce8ac70d0fc609277a67ac8ac859;http://www.tate.org.uk/art/artworks/turner-llanstephan-castle-by-moonlight-with-a-kiln-in-the-foreground-d00689
6399;T04352;Highmore;artist;2259;[title not known];date not known;Drawing and watercolour on paper;Presented by Mrs Joan Highmore Blackhall and Dr R.B. McConnell 1986;;1986;;;;;;;;;http://www.tate.org.uk/art/artworks/highmore-title-not-known-t04352
39850;D12482;Turner, Joseph Mallord William;artist;558;Study of Sky;c.1816–18;Watercolour on paper;Accepted by the nation as part of the Turner Bequest 1856;1816;1856;support: 125 x 247 mm;125;247;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/ae719df684796170542c6c0568d03e91;http://www.tate.org.uk/art/artworks/turner-study-of-sky-d12482
23393;T09331;Pocock, Nicholas;artist;427;Tenby from the Bay (a Ship in the Middle Distance);date not known;Graphite and watercolour on paper;Purchased as part of the Oppé Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996;;1997;support: 207 x 332 mm;207;332;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/ff120290357fe4a8627c3c18e15f99a2;http://www.tate.org.uk/art/artworks/pocock-tenby-from-the-bay-a-ship-in-the-middle-distance-t09331
25028;T10635;Davis, John Scarlett;artist;140;[title not known];date not known;Graphite and watercolour on paper;Purchased as part of the Oppé Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996;;1997;support: 131 x 101 mm;131;101;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/3fa7321cc3eac4b92b2409fcf5c207a4;http://www.tate.org.uk/art/artworks/davis-title-not-known-t10635
63439;D36354;Dayes, Edward;artist;143;View across a Lake with Hills Beyond, Probably in the Lake District;date not known;Gouache, graphite and watercolour on paper;Accepted by the nation as part of the Turner Bequest 1856;;1856;support: 268 x 400 mm;268;400;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/9d0ee1ceacf0b0f99654fb792d431621;http://www.tate.org.uk/art/artworks/dayes-view-across-a-lake-with-hills-beyond-probably-in-the-lake-district-d36354
63127;D36039;Turner, Joseph Mallord William;artist;558;Drag of a Wave (Pinkish Sky);c.1835–40;Watercolour on paper;Accepted by the nation as part of the Turner Bequest 1856;1835;1856;support: 252 x 350 mm;252;350;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/b344d6b39b8dc6e30203f759f6a42b3b;http://www.tate.org.uk/art/artworks/turner-drag-of-a-wave-pinkish-sky-d36039
50113;D22776;Turner, Joseph Mallord William;artist;558;Deer in Petworth Park: Petworth House Seen beyond the Trees;1827;Gouache and watercolour on paper;Accepted by the nation as part of the Turner Bequest 1856;1827;1856;support: 142 x 191 mm;142;191;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/0de8b5bfa606d9cf5748f9c9f1e6356a;http://www.tate.org.uk/art/artworks/turner-deer-in-petworth-park-petworth-house-seen-beyond-the-trees-d22776
52113;D24776;Turner, Joseph Mallord William;artist;558;Burg Hals: Moonlight;1840;Graphite, gouache and watercolour on paper;Accepted by the nation as part of the Turner Bequest 1856;1840;1856;support: 142 x 190 mm;142;190;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/486066dc07ac089dd73bf82c3b28a152;http://www.tate.org.uk/art/artworks/turner-burg-hals-moonlight-d24776
69817;A01687;Jones, George;artist;300;[title not known];date not known;Ink, watercolour and graphite on paper;Presented by the artist's widow 1888;;1888;;;;;;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/e959b4df15b048392abec42dad2f8583;http://www.tate.org.uk/art/artworks/jones-title-not-known-a01687
2849;A00180;Cox, David;artist;117;Open Landscape;date not known;Watercolour on paper;Bequeathed by J.R. Holliday 1927;;1927;support: 137 x 184 mm;137;184;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/f31dda973b400b3f9176306c94846804;http://www.tate.org.uk/art/artworks/cox-open-landscape-a00180
28617;D01208;Turner, Joseph Mallord William;artist;558;Sailing Boats on a River or Estuary, with a Sunset Sky;1796–7;Gouache, graphite and watercolour on paper;Accepted by the nation as part of the Turner Bequest 1856;1796;1856;support: 113 x 93 mm;113;93;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/6e969c17660f1dc97d85916f5b3cf550;http://www.tate.org.uk/art/artworks/turner-sailing-boats-on-a-river-or-estuary-with-a-sunset-sky-d01208
32008;D04615;Turner, Joseph Mallord William;artist;558;The Mer de Glace, Looking up to the Aiguille de Tacul;1802;Graphite, chalk, watercolour, and gouache on paper;Accepted by the nation as part of the Turner Bequest 1856;1802;1856;support: 314 x 465 mm;314;465;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/be17d60bb8536040d2a7ae774641aeec;http://www.tate.org.uk/art/artworks/turner-the-mer-de-glace-looking-up-to-the-aiguille-de-tacul-d04615
61566;D34398;Turner, Joseph Mallord William;artist;558;Town beside River. (?On the Rhine);c.1830–41;Graphite and watercolour on paper;Accepted by the nation as part of the Turner Bequest 1856;1830;1856;support: 145 x 190 mm;145;190;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/d715211643b27d6423ffc360b9d199a6;http://www.tate.org.uk/art/artworks/turner-town-beside-river-on-the-rhine-d34398
63065;D35977;Turner, Joseph Mallord William;artist;558;Firing Rockets on the Coast. ?At Yarmouth;after c.1830;Graphite and watercolour on paper;Accepted by the nation as part of the Turner Bequest 1856;1830;1856;support: 220 x 289 mm;220;289;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/8dcf0e8569149f67693a14d1acd8212f;http://www.tate.org.uk/art/artworks/turner-firing-rockets-on-the-coast-at-yarmouth-d35977
51993;D24656;Turner, Joseph Mallord William;artist;558;The Château de la Madeleine, Varades;c.1826–8;Watercolour, gouache and pen and watercolour on paper;Accepted by the nation as part of the Turner Bequest 1856;1826;1856;support: 141 x 191 mm;141;191;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/268a269db4ad7fdc96829fa58d7eeee2;http://www.tate.org.uk/art/artworks/turner-the-chateau-de-la-madeleine-varades-d24656
52495;D25158;Turner, Joseph Mallord William;artist;558;?Worcester Cathedral from the River Severn;c.1834;Watercolour on paper;Accepted by the nation as part of the Turner Bequest 1856;1834;1856;support: 334 x 502 mm;334;502;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/dade4d3c0b0b39dc9439f8b59002da01;http://www.tate.org.uk/art/artworks/turner-worcester-cathedral-from-the-river-severn-d25158
52827;D25490;Turner, Joseph Mallord William;artist;558;Grenoble Bridge;c.1824;Watercolour on paper;Accepted by the nation as part of the Turner Bequest 1856;1824;1856;support: 474 x 692 mm;474;692;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/27dbd318b5169a98ee785e4a87fc37c6;http://www.tate.org.uk/art/artworks/turner-grenoble-bridge-d25490
5697;N05699;Gross, Anthony;artist;1222;Liberation and Battle of France: Cherbourg, Battalion H.Q. of the East Yorks;1944;Ink and watercolour on paper;Presented by the War Artists Advisory Committee 1946;1944;1946;support: 394 x 571 mm;394;571;;mm;date inscribed;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/946f65bc6f8023d3d7045f1f7c471f9c;http://www.tate.org.uk/art/artworks/gross-liberation-and-battle-of-france-cherbourg-battalion-hq-of-the-east-yorks-n05699
23415;T09335;Richards, John Inigo;artist;446;Near Isleworth;date not known;Graphite and watercolour on paper;Purchased as part of the Oppé Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996;;1997;support: 126 x 192 mm;126;192;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/70392f5be28f83b96b49ad6a07ba6752;http://www.tate.org.uk/art/artworks/richards-near-isleworth-t09335
63026;D35938;Turner, Joseph Mallord William;artist;558;Lake, with Mountains;after c.1830;Watercolour on paper;Accepted by the nation as part of the Turner Bequest 1856;1830;1856;support: 242 x 303 mm;242;303;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/2a409c0856af687c7fe335e7dd2af81d;http://www.tate.org.uk/art/artworks/turner-lake-with-mountains-d35938
63613;D36528;Turner, Joseph Mallord William;artist;558;Rome: The Colonnade of St Peter’s;c.1795–7;Gouache and watercolour on paper;Accepted by the nation as part of the Turner Bequest 1856;1795;1856;support: 400 x 433 mm;400;433;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/698d6bc8d6a9cebe1afd9aab73dd5d8d;http://www.tate.org.uk/art/artworks/turner-girtin-rome-the-colonnade-of-st-peters-d36528
44327;D16971;Turner, Joseph Mallord William;artist;558;Lecture Diagram: Geometry of Standard Perspective as the Intersection of the Cone of Vision;c.1816–28;Graphite and watercolour on paper;Accepted by the nation as part of the Turner Bequest 1856;1816;1856;support: 480 x 600 mm;480;600;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/459bdee9bf0e098a831266818eb16e43;http://www.tate.org.uk/art/artworks/turner-lecture-diagram-geometry-of-standard-perspective-as-the-intersection-of-the-cone-of-d16971
47593;D20241;Turner, Joseph Mallord William;artist;558;Rosy Castle on River;c.1826;Chalk, gouache and watercolour on paper;Accepted by the nation as part of the Turner Bequest 1856;1826;1856;support: 140 x 191 mm;140;191;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/689f0555ff5c29703924a01916c8610a;http://www.tate.org.uk/art/artworks/turner-rosy-castle-on-river-d20241
51969;D24632;Turner, Joseph Mallord William;artist;558;[title not known];c.1830;Gouache and watercolour on paper;Accepted by the nation as part of the Turner Bequest 1856;1830;1856;support: 142 x 190 mm;142;190;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/e97b99e11c1975f9144bac349b695313;http://www.tate.org.uk/art/artworks/turner-title-not-known-d24632
51996;D24659;Turner, Joseph Mallord William;artist;558;Angers: Looking South Down the Maine;c.1826–8;Watercolour, gouache and pen and watercolour on paper;Accepted by the nation as part of the Turner Bequest 1856;1826;1856;support: 130 x 183 mm;130;183;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/f38eea2933f72b31b479b92989b36065;http://www.tate.org.uk/art/artworks/turner-angers-looking-south-down-the-maine-d24659
14924;N04953;Turner, Joseph Mallord William;artist;558;Edinburgh Castle: March of the Highlanders;c.1834–5;Watercolour on paper;Bequeathed by R.H. Williamson 1938;1834;1938;support: 86 x 140 mm;86;140;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/4ba98d098423ab6e28b94de00f2a7b77;http://www.tate.org.uk/art/artworks/turner-edinburgh-castle-march-of-the-highlanders-n04953
